release_date,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
2001-07-30,False,58,0.53,0.89,2,-6.042,1,0.0328,0.0124,0.759,0.143,0.868,145.958,207679,4,rock
2018-01-12,False,0,0.557,0.792,10,-6.433,0,0.0706,0.025,0.000519,0.272,0.756,150.126,192533,4,punk
2004-01-01,False,0,0.416,0.44,10,-10.126,1,0.0289,0.775,0.00102,0.0992,0.401,136.558,210187,4,chanson
2005-07-05,False,3,0.286,0.848,9,-7.675,1,0.0742,0.000473,0.867,0.186,0.268,106.11,139933,4,punk
2021-06-18,False,52,0.799,0.572,9,-7.628,0,0.118,0.163,1.35e-06,0.214,0.557,119.967,130125,4,pop
2020-08-28,False,6,0.554,0.202,2,-20.739,1,0.0642,0.945,0.422,0.421,0.718,115.369,315227,4,jazz
1995-10-03,False,15,0.411,0.754,5,-9.072,0,0.0762,0.756,0.000135,0.341,0.976,111.988,231640,4,salsa
2012-09-25,True,38,0.687,0.802,7,-5.504,0,0.187,0.0144,0.0,0.118,0.232,78.044,289427,4,hip hop
2012-10-22,False,65,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25e-06,0.0398,0.679,77.019,217973,4,pop
2021-07-30,False,73,0.609,0.8,11,-5.102,0,0.0337,0.0992,0.00132,0.0887,0.192,126.031,194332,4,pop
2021-07-23,True,73,0.88,0.427,9,-6.004,0,0.323,0.459,1.28e-06,0.119,0.623,103.542,180806,3,rap
2001-09-25,False,54,0.39,0.914,2,-4.143,1,0.0759,0.0574,5.18e-05,0.108,0.344,104.259,246867,4,metal
1965-12-03,False,69,0.412,0.782,2,-9.186,0,0.058,0.308,0.00822,0.0775,0.705,96.732,198707,4,rock
2021-07-08,True,76,0.871,0.519,2,-6.549,1,0.258,0.313,8.14e-06,0.0869,0.532,140.013,251733,4,hip hop
1990,False,0,0.264,0.838,4,-9.534,1,0.0425,9.96e-05,0.652,0.138,0.558,152.412,172000,4,pop
2021-11-05,True,64,0.661,0.336,7,-12.942,1,0.203,0.878,2.51e-05,0.0798,0.494,154.944,268733,4,pop
2000-11-06,False,17,0.539,0.215,5,-25.373,1,0.0453,0.979,0.879,0.0845,0.742,127.278,173667,4,jazz
1998,False,46,0.452,0.694,4,-5.266,1,0.044,0.00966,0.000334,0.357,0.385,126.22,233916,3,rock
2000,False,5,0.39,0.915,9,-5.988,0,0.111,0.005,0.00277,0.145,0.371,98.624,108867,4,metal
2004-01-01,False,23,0.54,0.406,7,-13.194,1,0.0389,0.615,0.00167,0.118,0.575,82.915,641733,4,jazz
2018-07-13,True,53,0.471,0.68,0,-6.059,1,0.134,0.429,0.0,0.758,0.489,86.414,240241,4,hip hop
2016-05-20,True,58,0.64,0.819,7,-4.108,1,0.455,0.533,0.0,0.156,0.623,166.012,234526,4,hip hop
2014-06-09,False,39,0.624,0.954,1,-3.217,1,0.306,0.0309,0.000236,0.334,0.373,109.933,314182,4,edm
2010-04-09,False,0,0.798,0.525,10,-9.075,0,0.0501,0.386,3.61e-05,0.0644,0.937,97.877,228347,4,salsa
2017-07-21,True,71,0.686,0.429,8,-10.402,0,0.15,0.71,3.41e-06,0.166,0.27,130.09,194933,4,hip hop
2019-03-01,False,65,0.66,0.193,11,-8.904,1,0.0725,0.953,0.0,0.0953,0.296,82.035,225868,4,pop
1997,False,9,0.816,0.562,0,-8.996,0,0.0437,0.664,2.22e-06,0.726,0.962,90.931,223640,4,salsa
1992-01-01,False,0,0.688,0.619,7,-12.002,1,0.0367,0.656,0.0,0.112,0.938,131.369,169000,4,chanson
1975-06-20,False,0,0.557,0.131,7,-18.698,1,0.0471,0.319,1.79e-06,0.128,0.411,107.911,281933,4,rock
2006-01-01,False,16,0.598,0.718,5,-9.141,1,0.0362,0.67,0.0,0.189,0.791,150.213,172093,4,soul
2019-10-24,True,18,0.847,0.611,0,-7.504,0,0.0552,0.179,0.108,0.1,0.577,131.926,87774,4,chanson
2012-01-01,False,0,0.547,0.494,6,-8.528,0,0.0244,0.577,1.29e-05,0.108,0.366,98.402,279933,4,rock
1990,False,36,0.398,0.373,1,-14.065,1,0.0524,0.889,0.193,0.121,0.61,106.688,538800,4,classical
2016-11-04,False,79,0.792,0.717,0,-4.759,0,0.0393,0.0927,3.59e-05,0.226,0.466,121.985,195547,4,edm
1980-02-15,False,45,0.228,0.952,4,-4.994,0,0.056,8.68e-06,0.926,0.0765,0.819,188.802,157827,4,rock
2016-05-06,True,54,0.637,0.318,10,-10.07,1,0.0716,0.622,1.58e-06,0.125,0.383,74.11,280800,4,pop
2015-10-06,False,0,0.432,0.372,5,-14.541,1,0.0389,0.987,0.835,0.185,0.799,91.459,132000,4,classical
2016-09-02,True,55,0.717,0.602,0,-9.441,0,0.323,0.324,1.1e-05,0.0923,0.539,124.003,298035,4,hip hop
2002-01-01,False,0,0.574,0.44,0,-7.847,1,0.0314,0.654,3.36e-05,0.302,0.648,136.927,163773,4,pop
1972-12-31,False,12,0.695,0.423,9,-14.558,0,0.0522,0.674,0.0186,0.0929,0.77,121.172,245333,4,latin
1986,False,0,0.661,0.771,11,-7.505,1,0.0302,0.199,0.0594,0.0697,0.862,120.053,261467,4,chanson
1997-10-13,False,0,0.576,0.528,10,-9.832,1,0.0325,0.731,3.64e-05,0.156,0.707,104.979,167507,4,pop
2019-05-17,False,57,0.57,0.324,4,-7.866,1,0.0374,0.837,0.0,0.109,0.137,79.858,213091,3,pop
2012-06-04,True,0,0.77,0.948,10,-4.436,0,0.063,0.121,0.000347,0.25,0.446,133.959,233486,4,rap
2016-06-22,False,0,0.595,0.772,8,-8.033,1,0.0367,0.126,0.926,0.221,0.345,134.9,163292,4,pop
2014-09-19,False,0,0.618,0.907,5,-6.637,0,0.33,0.0814,6.48e-06,0.101,0.273,79.018,173791,4,rap
2021-07-27,True,56,0.602,0.806,8,-4.449,0,0.0551,0.228,0.0,0.0757,0.525,87.523,306564,4,electro
1996,False,0,0.43,0.92,9,-4.276,0,0.135,0.051,0.0501,0.283,0.564,81.196,186693,4,rock
2020-12-11,True,61,0.786,0.677,6,-5.514,0,0.242,0.114,0.0,0.328,0.343,129.908,219495,4,rap
2016-01-29,False,0,0.591,0.961,9,-4.158,0,0.0378,0.0336,0.837,0.259,0.324,127.998,176250,4,electro
2013-02-26,False,69,0.262,0.361,2,-10.187,1,0.0333,0.508,0.00268,0.108,0.056,126.786,535963,4,rock
1969,False,67,0.311,0.0264,0,-21.644,1,0.037,0.731,0.00205,0.156,0.139,120.653,260666,4,soul
2012-05-06,False,0,0.637,0.161,2,-15.14,1,0.0313,0.947,0.00212,0.108,0.521,133.352,161653,4,rock
2011-06-03,False,8,0.7,0.312,4,-9.828,1,0.0484,0.708,0.0,0.148,0.75,143.401,157478,4,rock
1997-01-01,False,67,0.629,0.479,10,-10.608,1,0.0271,0.22,0.0,0.0587,0.345,138.231,232427,4,country
1990-01-01,False,0,0.148,0.747,7,-11.992,1,0.053,0.564,0.507,0.106,0.121,161.381,382493,4,rock
2008-01-01,False,57,0.781,0.738,11,-5.579,0,0.0562,0.141,0.00243,0.093,0.968,130.008,162387,4,hip hop
2013-08-02,False,24,0.575,0.414,11,-9.698,0,0.0387,0.748,0.0,0.108,0.364,116.176,173773,4,punk
2015-11-13,False,0,0.746,0.648,2,-13.396,0,0.038,0.195,0.794,0.107,0.671,132.381,185880,4,electro
2014-09-09,False,0,0.691,0.34,7,-15.663,0,0.0389,0.826,5.25e-06,0.269,0.951,98.894,278396,4,jazz
2019-08-09,False,61,0.542,0.659,2,-5.128,1,0.0308,0.00119,1.53e-05,0.128,0.525,128.024,259851,4,rock
2019-03-08,True,67,0.892,0.621,2,-7.67,1,0.0949,0.496,0.0,0.109,0.638,124.015,205720,4,hip hop
2017-02-24,False,45,0.879,0.95,4,-3.423,1,0.124,0.0153,0.316,0.195,0.722,128.114,169373,4,dance
2014-11-25,True,0,0.689,0.981,11,-1.446,0,0.061,0.00248,2.51e-05,0.184,0.32,140.016,253714,4,electro
2015-06-09,False,17,0.262,0.942,10,-1.818,1,0.0488,0.0262,0.704,0.0827,0.0647,192.066,222453,3,edm
2014-01-01,False,43,0.68,0.799,8,-5.805,0,0.0347,0.0323,0.0459,0.123,0.744,120.031,210634,4,pop
2017-03-31,False,51,0.679,0.553,8,-6.074,1,0.0493,0.266,0.0,0.0841,0.575,99.983,188027,4,electro
2012,False,0,0.576,0.738,0,-5.727,0,0.0562,0.00137,0.000233,0.129,0.335,127.992,228667,4,pop
2012-01-01,False,33,0.525,0.818,9,-3.303,0,0.0408,0.00286,8.45e-05,0.0532,0.177,139.964,268680,4,edm
2016-09-25,True,35,0.583,0.783,1,-6.457,0,0.0879,0.168,0.819,0.206,0.459,75.017,188817,4,rap
2014-11-03,False,34,0.586,0.835,1,-4.019,0,0.0395,0.000598,0.0,0.149,0.196,128.065,223093,4,dance
2016-02-26,True,70,0.685,0.731,10,-5.503,0,0.414,0.0292,0.0,0.369,0.266,145.245,247867,4,rap
2019-03-08,True,74,0.712,0.515,10,-6.004,0,0.0857,0.234,0.0,0.205,0.563,160.0,201920,4,hip hop
2009,False,0,0.498,0.85,5,-6.494,0,0.042,0.74,0.000273,0.292,0.935,101.299,303373,4,salsa
2003,False,0,0.804,0.87,9,-6.881,0,0.0512,0.266,0.0,0.0751,0.874,129.656,220640,4,rock
2010-09-28,False,40,0.29,0.815,4,-8.431,0,0.0595,0.0146,0.234,0.0638,0.43,170.565,213547,5,edm
2016-09-21,False,31,0.754,0.654,10,-7.216,0,0.114,0.116,0.0669,0.149,0.582,124.012,326129,4,electro
2015-09-16,False,6,0.774,0.784,7,-5.085,1,0.0736,0.00318,0.358,0.061,0.418,125.002,341751,4,dance
1980,False,38,0.659,0.75,9,-7.977,1,0.0373,0.31,0.179,0.152,0.763,124.44,429107,4,rock
2016-11-25,False,29,0.568,0.459,5,-9.785,1,0.0309,0.543,0.899,0.117,0.599,120.731,381253,4,jazz
2019-02-22,False,43,0.493,0.653,0,-13.119,1,0.0486,0.0324,7.76e-06,0.232,0.652,120.709,276199,4,soul
2010-05-21,False,70,0.548,0.42,0,-7.842,1,0.0277,0.198,4.46e-06,0.0899,0.196,128.012,318909,4,pop
2005-01-01,False,43,0.162,0.973,10,-3.646,0,0.202,0.00013,0.00192,0.125,0.181,182.762,254347,4,metal
2021-12-10,False,58,0.513,0.765,5,-4.475,0,0.0635,0.0024,0.0163,0.215,0.064,86.988,319621,4,dance
2015-06-08,False,34,0.652,0.85,11,-4.058,0,0.096,0.0321,2.9e-05,0.0957,0.344,128.107,179119,4,pop
2016-07-22,False,24,0.569,0.595,11,-6.705,0,0.33,0.0277,0.0,0.07,0.686,174.712,158845,4,hip hop
1974-01-01,False,50,0.492,0.85,7,-6.137,1,0.159,0.277,3.46e-05,0.634,0.343,119.469,302440,4,pop
2016-10-28,False,0,0.778,0.364,4,-8.376,0,0.0467,0.102,0.000264,0.35,0.667,123.981,162508,4,edm
2004-06-14,False,17,0.522,0.848,6,-8.385,1,0.0292,0.0158,0.661,0.116,0.55,118.021,327160,4,electro
2004,False,2,0.315,0.972,1,-4.576,0,0.127,0.00028,0.000356,0.0713,0.772,157.116,165733,4,punk
2019-12-20,False,0,0.842,0.708,11,-5.715,0,0.0608,0.00279,0.000837,0.131,0.741,123.967,252726,4,pop
2014-06-23,False,39,0.555,0.908,11,-6.616,0,0.0337,1.87e-05,0.00372,0.562,0.222,119.996,433600,4,chanson
2007-01-01,False,27,0.55,0.689,2,-5.71,1,0.05,0.462,2.34e-05,0.149,0.663,172.066,219480,4,pop
2008-01-01,False,0,0.549,0.69,5,-8.024,0,0.0805,0.0436,2.57e-05,0.084,0.611,121.705,215333,4,disco
2014-02-10,False,14,0.659,0.979,6,-2.781,0,0.0705,0.00127,0.518,0.333,0.205,128.006,234375,4,dance
2020-10-23,False,52,0.718,0.939,7,-4.119,1,0.0809,0.0352,0.0,0.279,0.504,120.975,190667,4,dance
2017-04-14,True,72,0.75,0.596,0,-5.569,0,0.282,0.478,0.0,0.166,0.27,130.104,240460,4,hip hop
2018-03-02,False,0,0.689,0.939,10,-6.896,0,0.124,0.0663,1.12e-05,0.166,0.882,127.02,425253,4,dance
1980,False,53,0.65,0.449,0,-7.555,1,0.0281,0.00312,1.94e-05,0.548,0.699,89.641,224560,4,rock
1965-07-05,False,59,0.503,0.62,11,-6.069,1,0.0296,0.471,0.0,0.159,0.713,116.599,160360,4,pop
2013-08-23,False,77,0.58,0.916,3,-4.358,0,0.0387,0.000297,0.0259,0.126,0.683,118.004,305907,4,metal
2017-09-20,False,47,0.699,0.936,7,-5.601,0,0.125,0.0194,0.000431,0.0506,0.369,125.946,218639,4,edm
2019-01-09,False,9,0.716,0.683,6,-7.648,0,0.196,0.175,0.0023,0.107,0.876,89.219,196854,4,rap
2008-07-14,False,3,0.776,0.73,5,-2.619,1,0.0298,0.555,1.06e-06,0.246,0.774,96.399,290893,4,latin
1969-01-01,False,37,0.315,0.69,8,-9.602,1,0.0327,0.317,0.789,0.0557,0.407,84.629,203413,4,pop
2020-12-25,True,88,0.785,0.903,2,-4.184,1,0.21,0.258,0.0,0.169,0.565,139.98,193234,4,hip hop
2014-11-17,False,67,0.508,0.895,9,-3.745,1,0.0414,0.0424,0.0,0.198,0.495,168.941,201853,4,pop
2013-01-01,False,59,0.511,0.472,4,-9.277,1,0.091,0.534,0.614,0.11,0.0399,127.978,258969,4,pop
1969-05-14,False,60,0.465,0.466,9,-8.098,1,0.0333,0.0836,0.0427,0.0911,0.555,164.315,558187,4,rock
1962-09-17,False,6,0.2,0.338,10,-11.678,1,0.0331,0.802,0.00126,0.125,0.107,81.283,189533,3,pop
2016-01-29,False,39,0.457,0.794,10,-6.729,1,0.0345,0.0181,0.00823,0.0853,0.215,141.974,344520,4,edm
2018-08-01,False,47,0.535,0.359,0,-8.868,0,0.0508,0.0849,0.000647,0.0748,0.0636,127.9,271910,4,edm
2021-10-13,False,87,0.748,0.779,0,-6.659,1,0.0342,0.00884,3.96e-05,0.113,0.928,128.91,214933,4,pop
2016-07-29,False,0,0.288,0.933,9,-4.12,1,0.0898,1.32e-05,0.333,0.356,0.345,167.109,204250,4,rock
2017-04-28,False,0,0.65,0.829,10,-3.714,0,0.0307,0.000235,0.000763,0.136,0.271,128.012,195020,4,electro
1989-01-01,False,1,0.617,0.435,5,-13.547,1,0.0256,0.178,0.0,0.0822,0.601,84.382,256667,4,rock
2020-02-14,True,52,0.506,0.591,0,-8.428,1,0.386,0.258,0.0,0.154,0.752,169.752,204420,3,rap
2016-11-17,False,84,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,206693,4,pop
1999-02-23,True,0,0.808,0.779,4,-5.1,0,0.266,0.0534,0.0,0.229,0.496,91.086,199333,4,hip hop
2004-01-01,False,0,0.939,0.431,11,-12.267,0,0.299,0.153,4.99e-05,0.13,0.729,123.671,214533,4,reggae
2017-05-05,False,54,0.717,0.58,11,-10.52,0,0.0486,0.429,0.287,0.0947,0.553,93.001,157720,4,edm
2012-06-18,False,0,0.352,0.879,4,-4.591,1,0.0917,0.517,0.0,0.133,0.301,106.429,126387,4,rock
2017-02-10,False,2,0.694,0.483,0,-7.157,1,0.0359,0.000196,0.557,0.134,0.132,96.029,220000,4,pop
2015-01-19,False,43,0.722,0.655,6,-8.191,1,0.0276,0.00264,0.0,0.275,0.869,130.479,203480,4,soul
2018-03-23,True,53,0.914,0.781,9,-5.467,0,0.303,0.189,0.0,0.126,0.807,140.084,275872,4,hip hop
2020-05-01,True,70,0.825,0.373,5,-5.532,0,0.108,0.163,0.0,0.368,0.12,77.271,149078,4,hip hop
1975,False,50,0.491,0.408,7,-12.005,1,0.0475,0.678,3.54e-06,0.134,0.473,91.285,217280,4,country
2016-09-09,False,31,0.602,0.926,0,-4.248,0,0.0773,0.0861,0.000198,0.143,0.553,140.067,199714,4,dance
1993-01-01,False,56,0.409,0.718,3,-7.967,1,0.0272,0.00826,0.00014,0.122,0.647,111.462,229738,4,rock
2017-08-11,False,78,0.643,0.783,10,-6.458,1,0.0856,0.047,0.0,0.083,0.579,154.084,163870,4,pop
1993-04-05,False,69,0.58,0.575,3,-7.72,1,0.0231,0.25,1.83e-05,0.0813,0.37,92.934,235173,4,rock
2002-01-01,False,54,0.634,0.661,2,-7.792,0,0.0288,0.123,0.0,0.05,0.351,95.029,219267,4,chanson
2008-06-17,False,76,0.699,0.76,5,-3.173,1,0.0677,0.00223,0.0,0.132,0.696,129.996,179640,4,pop
1992,False,0,0.369,0.86,2,-5.956,1,0.0291,4.64e-06,0.868,0.0644,0.569,97.259,196947,4,rock
2009,False,35,0.49,0.516,8,-9.76,0,0.0381,0.522,0.31,0.104,0.507,119.945,307053,4,rock
1965,False,37,0.658,0.521,0,-12.606,0,0.0312,0.811,0.0786,0.0746,0.819,129.056,543133,4,jazz
1983-01-01,False,4,0.304,0.922,0,-4.838,1,0.234,0.00315,0.000188,0.221,0.193,150.287,149293,4,punk
2014-02-18,False,0,0.407,0.304,6,-12.179,1,0.0384,0.718,0.00312,0.112,0.0775,125.515,247813,4,pop
2004-01-01,True,0,0.848,0.854,6,-3.305,0,0.0845,0.47,2.29e-06,0.106,0.876,120.024,298773,4,hip hop
2014-10-27,False,26,0.473,0.786,9,-7.313,1,0.036,0.0176,0.0094,0.059,0.537,131.893,161259,4,rock
1969-01-12,False,63,0.271,0.553,2,-9.526,1,0.0472,0.044,0.0096,0.0999,0.433,86.762,386373,3,rock
1965-03-22,False,53,0.699,0.197,4,-14.792,1,0.0383,0.655,0.0,0.0716,0.361,122.871,252067,4,rock
2014-03-24,False,0,0.689,0.735,4,-3.654,0,0.132,0.00903,0.000309,0.0739,0.577,159.998,245307,4,pop
2010-03-07,False,0,0.709,0.654,7,-3.445,1,0.13,0.0157,0.0,0.35,0.757,133.034,338987,4,pop
2021-07-09,False,55,0.439,0.761,3,-7.414,1,0.0399,0.488,0.0116,0.147,0.08,109.98,301091,4,edm
2010-02-05,False,0,0.626,0.385,4,-10.717,1,0.0414,0.86,0.14,0.119,0.216,79.91,211387,4,pop
2018-08-17,False,14,0.264,0.61,7,-4.904,1,0.0316,0.00258,0.0,0.0847,0.152,103.036,143571,4,pop
1977-01-01,False,60,0.555,0.797,2,-7.484,1,0.0389,0.168,0.00268,0.12,0.683,152.87,297973,4,rock
2020-07-03,False,86,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,166028,4,pop
2005,False,13,0.358,0.439,10,-9.962,0,0.0365,0.388,0.532,0.12,0.079,144.162,153387,4,electro
2003-07-28,False,0,0.521,0.386,7,-7.72,1,0.0292,0.727,0.0,0.33,0.709,95.793,177733,4,pop
2014-11-24,False,22,0.634,0.966,7,-2.086,1,0.0567,0.00676,0.00548,0.0645,0.481,127.997,285048,4,edm
2008-01-01,False,45,0.585,0.577,5,-5.752,1,0.0228,0.0587,0.00369,0.102,0.335,80.02,282720,4,country
2016-03-11,False,0,0.6,0.988,11,-0.635,0,0.0558,0.00267,0.000384,0.685,0.334,145.033,284698,4,edm
2013-07-20,False,0,0.762,0.491,7,-13.824,1,0.032,0.537,2.13e-06,0.317,0.794,108.091,198773,4,pop
2003,False,2,0.808,0.435,5,-13.953,1,0.0508,0.699,0.0157,0.0287,0.948,90.032,192867,4,folk
1967-06-01,False,42,0.58,0.695,8,-5.49,1,0.0252,0.00624,0.0,0.0857,0.69,86.822,165800,4,rock
2020-06-25,False,26,0.603,0.843,1,-6.011,1,0.0444,0.000452,0.0415,0.124,0.127,128.02,212813,4,edm
1976-10-11,False,0,0.787,0.704,9,-6.873,0,0.0385,0.535,0.00305,0.089,0.646,120.701,186427,4,pop
2009-01-05,False,0,0.458,0.389,0,-11.39,1,0.0459,0.683,0.0,0.084,0.938,165.182,153115,4,pop
2020-01-10,True,0,0.888,0.516,11,-10.228,0,0.41,0.148,0.0,0.106,0.606,127.803,114865,4,rap
2003-08-11,False,0,0.775,0.553,6,-8.371,0,0.102,0.106,0.0,0.0518,0.753,122.232,232200,4,reggae
2001,False,0,0.711,0.664,4,-8.723,0,0.0933,0.0544,0.0,0.0457,0.809,139.99,212213,4,rock
1990-06-01,False,62,0.624,0.585,7,-10.812,1,0.03,0.0414,2.08e-05,0.0467,0.646,144.251,253493,4,rock
2021-04-09,False,37,0.618,0.928,7,-2.018,0,0.0589,0.0509,0.78,0.089,0.428,127.983,160430,4,electro
2021-01-15,True,80,0.964,0.398,11,-8.981,0,0.0795,0.00151,3.95e-05,0.101,0.563,105.012,178405,4,electro
2013-01-25,False,28,0.67,0.797,5,-4.661,1,0.0436,7.91e-05,0.217,0.084,0.175,140.081,248748,4,rap
2021-05-20,False,85,0.595,0.784,1,-4.878,1,0.102,0.216,0.0,0.0608,0.479,124.111,183726,4,pop
2017-04-21,True,68,0.6,0.139,7,-8.975,1,0.0464,0.811,9.5e-06,0.0918,0.256,171.041,240907,3,r&b
2016-09-16,False,72,0.653,0.945,5,-2.634,1,0.096,0.00561,0.915,0.439,0.326,126.093,198095,4,edm
2018-09-11,False,0,0.504,0.476,3,-7.469,1,0.0264,0.605,0.00555,0.191,0.309,89.008,209274,4,r&b
2018-11-02,False,73,0.811,0.797,5,-5.428,1,0.165,0.0617,0.0,0.112,0.541,97.988,171133,4,pop
2015-03-14,False,26,0.726,0.794,6,-7.067,1,0.035,0.00738,0.0374,0.173,0.346,129.983,332308,4,edm
2009-11-25,False,31,0.637,0.424,1,-8.613,1,0.0509,0.586,0.0,0.152,0.816,71.001,144600,4,reggae
1982-09-08,False,8,0.636,0.722,0,-9.653,1,0.0403,0.628,0.0353,0.325,0.913,102.795,365061,4,latin
2010-01-11,False,0,0.642,0.875,9,-5.215,1,0.0532,0.00136,0.000192,0.0596,0.735,134.022,286160,4,pop
2013-11-25,False,63,0.627,0.839,11,-5.589,0,0.0508,0.114,0.0,0.534,0.79,157.993,208667,4,pop
2017-10-20,True,0,0.721,0.71,7,-9.294,1,0.295,0.000662,0.0,0.359,0.51,108.024,156057,5,rap
2015-04-14,False,44,0.494,0.47,0,-7.413,1,0.0313,0.739,0.0,0.0774,0.166,134.334,277613,4,folk
2018-02-02,True,46,0.819,0.823,11,-7.491,1,0.132,0.441,0.000422,0.0676,0.805,82.5,161804,4,hip hop
2006-05-05,False,63,0.664,0.553,9,-7.723,1,0.0264,0.743,0.00978,0.0838,0.287,112.52,286880,4,rock
2018-08-03,True,70,0.588,0.567,4,-3.738,0,0.0628,0.221,0.0,0.135,0.113,150.009,338438,4,rap
2000-10-31,True,64,0.746,0.978,9,-5.324,1,0.0978,0.0555,4.11e-05,0.026,0.653,153.809,304227,4,hip hop
2015-10-30,False,72,0.353,0.686,7,-5.704,0,0.0534,0.00216,0.0,0.123,0.177,94.47,205280,4,rock
2021-10-11,False,71,0.596,0.915,4,-4.711,1,0.0682,0.0949,1.7e-06,0.12,0.629,120.024,224908,4,pop
2014-09-08,False,0,0.293,0.91,7,-5.752,1,0.0586,4.12e-05,0.555,0.278,0.35,84.491,262427,4,dance
2007-01-01,False,44,0.398,0.0925,11,-18.572,1,0.0363,0.956,0.0702,0.117,0.18,130.059,156923,4,pop
2021-05-28,True,60,0.663,0.545,2,-3.93,0,0.036,0.123,0.0,0.106,0.344,78.452,196147,4,hip hop
2016-05-27,True,71,0.843,0.359,0,-7.417,1,0.461,0.069,0.0,0.12,0.156,81.987,163944,4,rap
2000-01-01,False,0,0.511,0.486,5,-11.609,1,0.0308,0.565,0.0108,0.122,0.957,170.562,256973,4,country
2018-03-30,False,42,0.525,0.926,3,-3.521,1,0.0538,0.029,6.11e-06,0.117,0.465,127.868,206250,4,pop
2020-01-17,True,65,0.756,0.747,9,-5.407,1,0.046,0.0048,0.00536,0.588,0.0687,134.935,200947,4,hip hop
1981,False,40,0.244,0.919,11,-8.735,0,0.0699,0.0845,0.0,0.265,0.361,183.278,169000,4,punk
2020-12-04,False,51,0.581,0.584,2,-4.928,1,0.284,0.0805,0.0,0.366,0.756,179.954,206046,4,electro
2021-01-15,False,0,0.572,0.691,6,-5.038,1,0.0314,0.163,0.0,0.14,0.36,130.974,201067,4,country
1999-03-17,False,0,0.706,0.206,5,-22.008,1,0.043,0.804,0.00939,0.0963,0.62,108.817,177800,4,pop
2011-01-01,False,34,0.721,0.951,9,-4.796,0,0.1,0.00142,0.156,0.127,0.51,124.99,313239,4,pop
2014-04-01,False,0,0.729,0.331,0,-8.463,0,0.0341,0.982,0.000844,0.11,0.583,114.847,184867,3,blues
2014-09-29,False,48,0.806,0.479,4,-6.615,1,0.0389,0.394,2.18e-06,0.201,0.633,99.022,244921,4,pop
2021-12-10,False,45,0.859,0.599,3,-7.137,0,0.061,0.505,1.6e-05,0.127,0.653,128.015,174169,4,hip hop
2018-11-09,True,79,0.825,0.572,6,-6.067,0,0.0864,0.0079,0.0,0.113,0.568,141.991,175954,4,rap
2003-05-19,False,0,0.66,0.698,11,-4.722,0,0.0302,1.92e-05,0.166,0.0517,0.511,123.005,214600,4,rock
1960,False,12,0.626,0.562,7,-11.038,1,0.0296,0.403,0.0,0.0848,0.971,139.979,122280,4,pop
1996-07-02,True,51,0.545,0.873,6,-8.075,1,0.436,0.346,0.0,0.552,0.74,170.035,232867,4,hip hop
1972,False,0,0.696,0.281,0,-15.31,1,0.0328,0.301,0.00356,0.0851,0.822,97.602,196267,4,soul
2015-12-31,False,0,0.73,0.896,9,-7.863,0,0.0692,0.000727,0.806,0.13,0.331,128.012,251260,4,pop
2016-07-01,False,36,0.684,0.619,5,-7.325,1,0.0443,0.105,0.0,0.0779,0.339,113.959,229480,4,pop
2016-05-27,False,0,0.582,0.93,7,-2.495,0,0.144,0.13,0.17,0.473,0.492,123.952,182027,4,edm
1995-03-10,False,67,0.464,0.701,9,-5.943,1,0.0341,0.0691,0.00182,0.0766,0.407,73.97,270000,4,rock
1987-01-01,False,0,0.428,0.969,9,-10.611,0,0.0608,0.000863,0.535,0.326,0.434,143.757,254533,4,pop
2015-05-11,False,37,0.783,0.81,10,-4.041,0,0.0794,0.0226,0.257,0.119,0.38,124.028,305817,4,edm
2013-10-11,False,57,0.533,0.995,8,-3.292,1,0.11,0.000407,0.143,0.938,0.468,142.959,222105,4,dance
2016-05-13,False,8,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.00188,0.329,0.37,103.967,173987,4,hip hop
1957-04,False,0,0.548,0.344,0,-13.479,0,0.0363,0.549,0.0152,0.11,0.441,133.223,677707,4,jazz
1998-01-01,False,0,0.586,0.836,7,-6.859,1,0.0576,0.494,0.00127,0.347,0.783,101.004,142440,4,pop
1990-05-14,False,17,0.437,0.339,2,-13.382,0,0.0418,0.594,0.0,0.175,0.524,120.397,177200,4,latin
2004-01-01,False,2,0.511,0.335,5,-12.221,0,0.0571,0.657,0.47,0.332,0.66,165.971,459533,4,jazz
2000-09-26,False,15,0.372,0.501,0,-12.053,1,0.0562,0.749,0.0,0.884,0.679,142.797,313267,3,pop
2008-06-17,False,0,0.614,0.873,7,-6.771,1,0.0441,0.00103,0.111,0.0902,0.473,122.839,297081,4,techno
1973,False,19,0.574,0.118,7,-20.221,1,0.0306,0.743,0.00107,0.116,0.542,84.051,179333,4,rock
2015-09-11,False,17,0.392,0.579,0,-5.268,1,0.0317,0.0668,0.0,0.11,0.122,134.213,258187,4,country
2016-10-28,False,31,0.522,0.518,6,-10.652,1,0.296,0.000649,1.01e-06,0.13,0.437,89.633,206973,4,rap
2017-10-27,False,10,0.636,0.888,2,-4.803,1,0.0538,0.000945,0.467,0.211,0.0391,128.012,141094,4,electro
