artist_name,track_name,release_date,genres,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
Fat Joe,All The Way Up (Westside Remix),2016-06-24,"['bronx hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'trap']",True,35,0.436,0.772,10,-6.313,0,0.327,0.0481,0.0,0.635,0.338,87.665,6YbhxDNZRY2rK5WTqrvncA,317696,4
Bobby Valentin,Love Me So,2009,"['boogaloo', 'jazz puertorriqueno', 'latin jazz', 'salsa', 'salsa international', 'salsa puertorriquena', 'tropical']",False,0,0.621,0.641,7,-9.803,0,0.201,0.755,0.00719,0.491,0.699,74.978,6aToqzFbFhFkXGpe9TqXb0,185200,4
François Valéry,Elle Danse Marie,2008-11-24,['classic french pop'],False,45,0.828,0.54,9,-10.879,1,0.0593,0.266,0.0,0.0875,0.915,115.468,2DtKcZQenaSdNd48Pq1pwT,257107,4
Orquesta Revolución 70,Yo Soy La Rumba,2010-02-09,[],False,0,0.563,0.811,9,-4.517,0,0.0694,0.786,0.0,0.0915,0.912,102.859,0tkyhdpOINfLuUZ2hRjZsV,346187,4
Hatebreed,Looking Down the Barrel of Today,2016-05-13,"['alternative metal', 'connecticut hardcore', 'hardcore', 'melodic metalcore', 'metalcore', 'nu metal', 'rap rock']",True,68,0.486,0.986,1,-4.71,1,0.0818,0.000662,0.048,0.29,0.501,180.085,5IVA7WzOlWrmZh8EqZqMaw,161627,4
Michael Jackson,Wanna Be Startin' Somethin',2009,"['pop', 'r&b', 'soul']",False,45,0.848,0.922,6,-4.203,0,0.0426,0.0209,0.361,0.058,0.884,122.224,1uCbb7fkxRUrQAvCQgmSHo,362387,4
Kenny Chesney,Coach,2017-04-28,"['contemporary country', 'country', 'country road']",False,31,0.378,0.66,2,-5.7,1,0.0368,0.0086,2.03e-06,0.0996,0.228,155.935,3QaCNWSZnTy0aIvflwTUA5,265653,4
Nice & Smooth,Funky For You,1989-01-01,"['bronx hip hop', 'hardcore hip hop', 'hip hop', 'rap']",True,36,0.772,0.76,9,-9.316,1,0.343,0.0886,0.0,0.225,0.711,200.491,6iadTWoIsMQX0leDoADIXk,238373,4
Charles Mingus,"Track A - Solo Dancer (Stop! Look! And Listen, Sinner Jim Whitney!)",1963,"['avant-garde jazz', 'bebop', 'contemporary post-bop', 'cool jazz', 'electric bass', 'free jazz', 'hard bop', 'jazz', 'jazz double bass', 'jazz fusion']",False,0,0.174,0.628,5,-8.531,0,0.0627,0.0289,5.11e-05,0.0635,0.458,204.15,1sQoKlaVMfJq3D1QPmuL83,399290,3
Billie Holiday,Love For Sale,2005-01-01,"['adult standards', 'harlem renaissance', 'jazz', 'jazz blues', 'lounge', 'soul', 'torch song', 'vocal jazz']",False,0,0.402,0.0861,3,-17.744,0,0.0688,0.988,3.44e-05,0.12,0.267,172.111,75RjQIBZNoOD5XGnhAR5er,176600,4
AC Slater,Green Light (feat. Kate Wild) - 12th Planet Remix,2021-10-08,"['bass house', 'brostep', 'edm', 'electro house', 'electronic trap', 'fidget house', 'house']",False,32,0.476,0.948,4,-1.728,0,0.0803,0.0254,0.33,0.271,0.217,150.039,6MxdpMLu5A4Pqr4vDVgc76,243200,4
Radiohead,The Bends,1995-03-28,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",False,0,0.288,0.757,0,-8.065,1,0.0652,0.0117,0.14,0.363,0.311,89.694,0OQjml88pWLQp020zD9VhI,246200,4
Donna Summer,Last Dance - Single Version,2004-01-01,"['dance pop', 'disco', 'hi-nrg', 'motown', 'new wave pop']",False,0,0.52,0.825,3,-7.381,1,0.0536,0.248,0.000284,0.325,0.301,125.773,6uFOoeyV950TepJGGWZ8qs,198907,4
Louis Armstrong,Black And Blue,2004,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'swing', 'vocal jazz']",False,15,0.673,0.202,1,-11.312,0,0.0519,0.992,0.0104,0.31,0.434,99.563,6CnrtDTXwMUwQJLIpIpKnb,187240,4
Dirk Maassen,The Unforgettable,2021-07-02,"['compositional ambient', 'neo-classical']",False,18,0.41,0.0885,2,-19.523,0,0.0466,0.99,0.919,0.0985,0.141,110.028,5n3e2n40UzvjkX9xLW0Dn6,359109,4
Eyla Calmes,Heinamaa,2020-08-07,['sleep'],False,60,0.135,0.00213,6,-37.865,1,0.0411,0.979,0.779,0.0969,0.0644,70.423,7lpaVjDPjT72Afi7LqXBIx,152201,5
CRO,Wie ich bin,2012-07-06,"['german hip hop', 'pop rap']",False,46,0.744,0.83,0,-6.418,1,0.0742,0.145,0.0,0.0477,0.653,130.006,1pkhs0kXoRL77FLr8CNHq1,191194,4
Florida Georgia Line,Get Your Shine On,2012-01-01,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",False,62,0.497,0.927,0,-4.52,1,0.0371,0.00286,1.26e-06,0.413,0.607,96.991,6s9ICeczYOfbHHIaSMq9jd,222013,4
Tom Petty and the Heartbreakers,Learning To Fly,1991-07-02,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'pop rock', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",False,0,0.651,0.766,0,-9.935,1,0.0299,0.206,0.00103,0.362,0.949,116.74,6DRNqyHyHySMMS1GkXt1Jy,242107,4
Curtis Mayfield,We the People Who Are Darker Than Blue,1970,"['chicago soul', 'classic soul', 'funk', 'soul']",False,39,0.522,0.745,6,-7.459,0,0.102,0.28,0.000251,0.155,0.753,123.444,6dSdoRdRIJ7fUvxDRq9Ln1,365867,4
Sagan,Banzai,2017-03-03,"['electro house', 'future house', 'pop edm', 'sky room']",False,0,0.703,0.972,1,-1.517,0,0.101,0.0829,0.00675,0.431,0.73,126.021,3gCQ33OM9I1QRGUwoJMKsd,174048,4
Nancy Sinatra,Some Velvet Morning,1996-01-01,['brill building pop'],False,12,0.23,0.499,1,-9.041,0,0.0319,0.661,0.0,0.118,0.333,103.605,3iuDKH4JanN2BzbFgBn75d,219200,4
The Controllers,(The Original) Neutron Bomb,2000,['early us punk'],False,27,0.421,0.94,11,-4.682,0,0.0647,0.00328,0.871,0.0994,0.614,91.951,3bnNk9uwg0DcgNBarEgqTj,125400,4
piri,soft spot,2021-06-04,[],False,34,0.647,0.656,7,-7.828,1,0.0536,0.0228,0.0212,0.148,0.457,169.967,1mtLhZXbQqeU3qugQkuwhk,219529,4
Moby,We Are All Made of Stars,2002,"['downtempo', 'electronica']",False,0,0.623,0.563,2,-8.4,1,0.0271,0.0479,0.759,0.192,0.378,112.024,150IPC5JP6aTSp8QBVpqWv,273213,4
Isi Glück,Die Kinder von Malle - Mike Candys Remix,2018-06-01,['partyschlager'],False,45,0.702,0.819,6,-2.868,1,0.0341,0.0278,0.0,0.137,0.552,128.108,17ye5WhC9a7yRRZAcZh2y4,200628,4
Visage,Fade To Grey,1993-01-01,"['early synthpop', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",False,0,0.604,0.477,9,-16.764,0,0.0367,0.000135,0.0512,0.0429,0.51,112.815,0QhNG5k76ktdWhjdKRnS1f,230960,4
Johnny Pacheco,La Esencia del Guaguancó,2010-09-07,"['charanga', 'latin jazz', 'salsa', 'salsa international', 'tropical']",False,0,0.674,0.528,2,-6.939,0,0.045,0.702,1.63e-05,0.0799,0.955,88.105,1FwYfo29z5IU4WADsfLaEC,246693,4
The Black Seeds,Turn It Around,2004-02-02,"['kiwi rock', 'nz reggae', 'pacific islands pop', 'reggae fusion', 'ska jazz']",False,0,0.797,0.865,11,-4.981,0,0.063,0.0654,0.313,0.377,0.684,76.017,7zfjngjSRP5onk1zdVTtY7,273080,4
Getter,Sinner,2014-12-09,"['brostep', 'dark trap', 'edm', 'electro house', 'electronic trap', 'filthstep', 'underground hip hop']",False,17,0.591,0.899,1,-5.383,1,0.274,0.000289,0.00022,0.135,0.674,113.249,2f73yPP2KRTgP6Sa1ZSmGn,248471,5
Gregory Isaacs,If You See My Mary,2014-11-11,"['dub', 'lovers rock', 'reggae', 'roots reggae']",False,0,0.906,0.875,5,-1.823,1,0.0741,0.169,0.000193,0.342,0.958,126.204,7Dc3Sxd8iOhDG6Kvd7e4rr,200861,4
John Denver,"Take Me Home, Country Roads - Original Version",2005-06-07,"['adult standards', 'classic country pop', 'folk', 'folk rock', 'mellow gold', 'soft rock']",False,0,0.456,0.378,9,-10.218,1,0.0264,0.744,0.0,0.13,0.648,81.844,0eZcFq1zvOh6buqrL4VBhP,191000,4
Daddy Yankee,Gasolina,2004-07-13,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",False,0,0.853,0.808,0,-6.494,1,0.0575,0.331,5.44e-06,0.0643,0.729,96.02,1gLJyv9IKK32JoAYf7rLra,192560,4
The Fratellis,Flathead,2007-01-01,"['alternative rock', 'garage rock', 'modern rock', 'rock', 'scottish rock']",False,44,0.598,0.95,0,-5.219,1,0.139,0.0123,0.0,0.329,0.29,105.185,5t1Eqjxu93ub0LiTgxZQOB,197440,4
Lakuno,Satin Stranger,2017-04-27,[],False,0,0.641,0.87,1,-5.905,0,0.0355,0.0768,0.24,0.0934,0.182,118.989,1hzb3Ay1i5iIkKEPG8A8cH,167395,4
Swarvy,A Song About Timing,2018-07-20,"['abstract beats', 'la pop', 'wonky']",False,30,0.666,0.786,6,-6.99,1,0.0366,0.339,0.00621,0.0992,0.745,97.988,6jL7khukUgi77cMZXH5efj,205397,4
Harris & Ford,Wir brauchen Stimmung - Radio Edit,2015-06-26,['partyschlager'],False,42,0.5,0.792,2,-3.453,0,0.0738,0.00546,1.05e-06,0.37,0.284,127.959,6beFvEe1ZbOoPMu2tIBNtS,193253,3
Queens of the Stone Age,Regular John,1998,"['alternative metal', 'alternative rock', 'blues rock', 'modern rock', 'palm desert scene', 'rock', 'stoner metal', 'stoner rock']",True,0,0.342,0.938,5,-6.368,1,0.0325,0.0194,0.127,0.274,0.758,145.546,5D4CJjFwH6U4ZV7ZPkVeDY,277800,4
Bob Dylan,Subterranean Homesick Blues,1965-03-22,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'rock', 'roots rock', 'singer-songwriter']",False,59,0.576,0.727,4,-9.973,0,0.05,0.702,0.0,0.324,0.751,173.854,6k9DUKMJpWvu6eFG3O64Lg,141293,4
COMFY,Hoods Hottest,2020-09-07,['chill drill'],True,69,0.694,0.319,11,-16.541,1,0.465,0.512,4.83e-05,0.0988,0.614,82.107,1ZX0LUTVpuh8YzbQe7WbvU,187402,5
Chime,The Minotaur,2021-05-11,"['brostep', 'dubstep', 'electro house', 'future bass', 'gaming dubstep', 'gaming edm']",False,40,0.397,0.99,11,-0.949,0,0.349,0.000598,0.637,0.349,0.193,111.985,3eb6npBmNBY6sLZSYzQi0S,214000,1
Clairo,Bubble Gum,2019-02-22,"['bedroom pop', 'indie pop', 'pop']",False,82,0.509,0.0167,9,-24.639,1,0.115,0.979,2.72e-05,0.387,0.229,207.97,3zksbXteOCeSusJ5Xltr3t,175961,3
Roberto Anglero,La Misma Vaina,2002,[],False,2,0.521,0.539,10,-7.454,1,0.122,0.848,0.0,0.0386,0.908,118.366,4hCLWmkKladPvZL8tYbDPY,185480,4
Vince Taylor & His Playboys,Brand New Cadillac,2010-10-04,[],False,30,0.581,0.833,10,-5.479,1,0.0482,0.563,5.37e-05,0.256,0.743,83.529,0CJ3EmwyofCmDljpoKecQR,157067,4
Flo Rida,Can't Believe It (feat. Pitbull),2013-07-29,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",False,59,0.747,0.83,9,-5.426,1,0.0899,0.0214,0.00024,0.0639,0.64,123.988,1kxyZ2SpflM1ogD0B5hgfX,223203,4
Lil Peep,Awful Things,2017-08-15,"['emo rap', 'lgbtq+ hip hop']",True,74,0.368,0.796,1,-4.923,0,0.0823,0.0157,0.0,0.0694,0.181,170.033,7Hr2XoaGpIMKbNXCZDZ3le,214427,4
p0gman,Manky Teeth,2015-01-30,"['dubstep', 'gaming dubstep', 'riddim dubstep']",False,1,0.902,0.444,1,-8.331,0,0.389,0.000491,0.00392,0.324,0.157,140.1,0NStxWsoUdm7LbFLoUFHVY,277714,4
Green Day,Murder City,2009-05-15,"['permanent wave', 'punk']",False,46,0.465,0.975,6,-3.186,0,0.0613,0.00199,1.19e-05,0.133,0.841,182.002,4nqZIPw2PNo1W54kEmswJ2,174427,4
GG Magree,Loving You Kills Me,2021-06-11,['dubstep'],False,53,0.606,0.882,11,-4.323,1,0.0327,0.000927,9.63e-06,0.149,0.46,145.969,2Zjg31wnbhRzGsnOrnEY0r,174658,4
Charles Trenet,L'âme des poètes,1990-09-24,['chanson'],False,21,0.455,0.155,5,-15.213,1,0.0335,0.983,0.0235,0.0952,0.468,98.891,4yWo5eCDRYcCxLS3tUVL1D,164400,4
Justin McBride,Good Saddles Ain't Cheap,2007-01-01,"['country road', 'oklahoma country']",False,26,0.473,0.48,10,-4.846,1,0.0289,0.0643,0.0,0.154,0.456,137.545,6f1kKpcodjpPBo5OXcX9kB,249787,3
Ben Mazué,Chamallow,2014-09-22,"['french indie pop', 'french pop', 'new french touch', 'nouvelle chanson francaise']",False,30,0.86,0.508,1,-8.201,0,0.0594,0.0537,7.34e-06,0.307,0.812,92.014,4FuiTgPZadPjrA6eGWqSVw,168147,4
"Crosby, Stills, Nash & Young",Our House,1970-03-11,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'supergroup']",False,69,0.593,0.205,9,-14.601,1,0.0479,0.896,5.46e-05,0.119,0.377,140.279,2hitsKa8SthKhRJBXUHbIv,179760,4
BYOR,Feeling Right,2020-05-29,"['bass house', 'electro house', 'russian edm']",False,49,0.769,0.9,0,-6.077,1,0.0877,0.00238,0.698,0.345,0.74,125.976,614Io1mHm8fsqF8k9D1Mlu,170714,4
Barbed Wire,Death and Destruction,1986-03-28,"['oi', 'uk82']",False,0,0.306,0.881,11,-8.256,0,0.0709,8.83e-05,0.818,0.171,0.539,115.742,17VNbW0mRKoQ2a6dEhwEUK,119027,4
Coffey Anderson,Bud Light Blue,2017-02-22,['worship'],False,35,0.664,0.847,11,-3.175,1,0.031,0.0252,0.0,0.306,0.927,120.0,4CYCVvHCqDRtuqJfdPjmEx,169344,4
stark raving mad,Machine Gun Youth,2013-01-04,['deep hardcore punk'],False,0,0.38,0.961,1,-2.579,0,0.151,9.99e-05,0.893,0.0436,0.227,69.348,0R4zbAsgyJAz2PzcID2Lis,54720,4
Ray Barretto,El Guajiro Man,2017-02-10,"['boogaloo', 'latin jazz', 'salsa', 'tropical']",False,0,0.512,0.797,0,-4.959,1,0.088,0.832,0.0,0.369,0.943,120.164,4PsSIxjODCd3nmfVhMERq1,157571,4
Au5,Snowblind (feat. Tasha Baxter),2014-08-29,"['chillstep', 'complextro', 'dubstep', 'edm', 'electro house', 'future bass', 'gaming edm', 'melodic dubstep', 'pop dance', 'pop edm']",False,0,0.534,0.927,6,-3.854,0,0.119,0.00347,0.000123,0.114,0.231,138.036,2ytAuyv7c30bvVyZl2Ki5r,347826,4
Shelley FKA DRAM,ILL NANA (feat. Trippie Redd),2017-09-29,"['alternative r&b', 'pop rap', 'rap', 'underground hip hop', 'virginia hip hop']",True,35,0.548,0.749,7,-5.064,1,0.0572,0.00338,0.0,0.201,0.373,79.955,6vAPPcbTWRvRiDCW2n3lw5,196733,4
Sarah Vaughan,Lullaby Of Birdland,2005-01-01,"['adult standards', 'jazz', 'lounge', 'soul', 'swing', 'torch song', 'vocal jazz']",False,0,0.576,0.36,11,-12.395,0,0.103,0.802,0.0,0.169,0.497,122.466,5pQASzpgYM3rqhxXVSRh2P,237633,4
Nora Bayes,Over There,2014-07-10,"['music hall', 'vaudeville']",False,0,0.725,0.16,2,-12.298,1,0.057,0.995,0.00395,0.329,0.795,118.412,4dUswoicvhUc5F88QWqslb,186018,4
JVST SAY YES,Played You,2015-07-13,"['bass house', 'electro house']",True,0,0.722,0.93,7,-3.764,1,0.104,0.0014,0.444,0.0559,0.542,125.05,2CZTT2M6O6cEKqoYFM6K41,255373,3
The Police,Can't Stand Losing You - Remastered 2003,1978-11-02,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'permanent wave', 'rock', 'soft rock']",False,0,0.737,0.789,2,-5.299,0,0.3,0.0701,0.000933,0.0518,0.891,141.969,0pDxbvUwGPxPukxA08DfvP,178760,4
Subterranean Kids,Gente,1998-01-01,"['hardcore punk espanol', 'spanish punk']",False,0,0.378,0.941,5,-6.589,1,0.152,0.492,0.0123,0.264,0.774,72.358,4lDA61iuG9y2ygflmgxq9v,72467,4
Vengaboys,"Boom, Boom, Boom, Boom!!",1998,"['bubblegum dance', 'dance pop', 'eurodance', 'europop']",False,75,0.811,0.935,11,-4.595,0,0.0407,0.0134,0.411,0.0244,0.968,138.479,2Ld2LehpgQNREMxl9LlIzm,202571,4
Ulwhednar,Razor Mesh Fencing,2019-03-29,"['dungeon synth', 'new isolationism', 'swedish electronic', 'swedish techno']",False,16,0.691,0.925,6,-13.059,1,0.0528,0.0945,0.953,0.0945,0.218,132.003,6YkLjgv52Vs4tAM9U6bhGr,497863,1
The Outcasts,Don't Want To Be No Adult,1995-01-01,"['deep punk rock', 'northern irish punk', 'uk82']",False,3,0.225,0.92,11,-11.143,1,0.0922,0.0202,0.000319,0.214,0.23,177.379,4ZX4d3bSPCCxzTu1pBbFqq,148440,4
Big Daddy Kane,Ain't No Half-Steppin',1988-01-01,"['east coast hip hop', 'electro', 'gangster rap', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'rap']",False,53,0.836,0.728,10,-12.058,0,0.234,0.00569,0.000819,0.0649,0.599,100.842,0dNiLb9FEHrRK7VFDJctiR,319907,4
Aphex Twin,minipops 67 [120.2][source field mix],2014-09-19,"['ambient', 'braindance', 'electronica', 'intelligent dance music', 'uk experimental electronic']",False,45,0.716,0.83,0,-7.661,1,0.0395,0.284,0.887,0.067,0.126,120.194,6kzLbNxsJidjc80Nw3uZVg,287587,4
The Diodes,Time Damage,1977,['canadian punk'],False,0,0.33,0.931,0,-5.565,1,0.207,0.00177,0.0322,0.397,0.548,168.557,0NP5e68DWNRlK9OZqAPJ6M,138560,4
Julian Sommer,Spreng dein Limit,2021-04-16,['partyschlager'],False,42,0.59,0.949,0,-2.5,1,0.0939,0.0855,0.0,0.279,0.27,136.048,1VwhDVf62Y1qawgaf15a7R,203750,4
Coleman Hawkins,Body and Soul,1996-05-21,"['bebop', 'big band', 'jazz', 'jazz saxophone', 'stride', 'swing', 'vocal jazz']",False,53,0.659,0.113,10,-16.756,0,0.0569,0.976,0.88,0.179,0.738,95.063,2xm9ihELo6xwrRKrBbPql9,182360,4
T-Wayne,Nasty Freestyle,2015-03-04,['houston rap'],True,0,0.888,0.395,8,-9.807,0,0.3,0.0284,0.0,0.151,0.583,135.119,5P7dZsbWX0RvhxF2K9j6Ny,142440,4
One Be Lo,Enecs Eht No Kcab,2005-02-15,"['alternative hip hop', 'underground rap']",True,41,0.677,0.676,4,-5.549,0,0.326,0.909,2.46e-05,0.108,0.736,86.813,19JKzn93QEpf0i3xe1uq22,215223,4
Evil Habit,Bomb the Bass,2017-06-11,[],False,35,0.617,0.938,2,-3.321,1,0.088,4.41e-05,0.909,0.196,0.177,150.057,16LYtMiAFJkVRZ7N8mDEPN,238104,4
NATAN,Break Me Down (LANNÉ Remix),2020-10-09,[],False,21,0.762,0.846,1,-5.892,0,0.0509,0.12,0.00233,0.203,0.286,127.992,2ckVGHfEphvnDoWLoKxtwR,129385,4
Dierks Bentley,5-1-5-0,2012-01-01,"['contemporary country', 'country', 'country road']",False,66,0.554,0.849,1,-5.181,0,0.0357,0.0246,0.000233,0.31,0.683,116.992,2WKCH4ISejDV9ad7iPp5XU,182893,4
The Spencer Davis Group,Keep On Running,2010-03-29,"['blues rock', 'british blues', 'british invasion', 'bubblegum pop', 'classic rock', 'classic uk pop', 'folk rock', 'merseybeat', 'protopunk', 'psychedelic rock', 'rock', 'rock-and-roll']",False,0,0.766,0.483,4,-8.425,0,0.0352,0.0811,0.00246,0.126,0.929,144.376,7Ddq6LRk5FaqPHSphrV1ls,164747,4
Dolly Parton,9 To 5,2003,"['classic country pop', 'country', 'country dawn']",False,0,0.554,0.783,6,-5.852,1,0.0457,0.416,1.54e-06,0.631,0.813,105.39,5UWYJWoVXRpaLuzzXmHqg8,162467,4
Michel Camilo,In Love,1989-10-03,"['jazz fusion', 'jazz piano', 'latin jazz', 'modern jazz piano']",False,7,0.429,0.0414,7,-24.848,0,0.0403,0.834,0.0173,0.175,0.0397,111.668,5BrKfugIU654UFhYLJdG9g,305400,4
Led Zeppelin,Nobody's Fault but Mine - 1990 Remaster,1976-03-31,"['album rock', 'classic rock', 'hard rock', 'rock']",False,0,0.243,0.813,9,-8.809,1,0.102,0.0523,0.21,0.188,0.471,187.617,2mYpbsbzCM3dqrM2XjgSjh,376267,4
The Isley Brothers,"Shout, Pt. 1 - Mono",1959-08-21,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul']",False,33,0.412,0.945,10,-6.892,1,0.0802,0.753,0.000133,0.624,0.603,137.982,4TxwSYdqNZ35ggQuuD8wYy,136933,4
All Saints,Pure Shores,2001-10-05,"['bubblegum dance', 'dance pop', 'europop', 'girl group', 'new wave pop', 'pop rock']",False,48,0.631,0.664,6,-9.197,1,0.0242,0.0498,0.00042,0.0696,0.407,100.618,2vIEquOWG8DTVgwIOofocm,268747,4
Danny Wilson,Mary's Prayer,1987-01-01,"['new wave pop', 'scottish new wave', 'sophisti-pop']",False,62,0.682,0.571,0,-13.139,1,0.0367,0.235,0.0,0.116,0.657,135.109,6G3afsR0udhKnAU0Tut25j,234467,4
Martin Garrix,Byte,2017-04-07,"['dance pop', 'dutch edm', 'edm', 'electro house', 'pop', 'pop dance', 'progressive house', 'tropical house']",False,55,0.597,0.931,7,-4.026,0,0.0329,0.000636,0.821,0.0593,0.267,128.031,20hsdn8oITBsuWNLhzr5eh,285089,4
Emotional Oranges,Corners Of My Mind,2019-05-10,"['alternative r&b', 'chill r&b']",False,51,0.677,0.594,0,-8.081,0,0.0338,0.416,0.0372,0.141,0.212,117.032,0wdMcK7ejJRdi2AiY2wLGk,212867,4
Ismael Miranda,Borinquen Tiene Montuno,1974,"['latin jazz', 'salsa', 'salsa international', 'salsa puertorriquena', 'tropical']",False,0,0.557,0.802,9,-5.444,1,0.034,0.728,4.88e-05,0.226,0.898,99.64,06RSU0AeB1zQkyL8oqo6qo,359887,4
Luh Kel,Wrong,2019-04-05,"['pop r&b', 'st louis rap']",False,1,0.745,0.728,0,-3.39,1,0.0423,0.352,0.0,0.228,0.39,120.099,3EludUFeAoJAwSixWGG5Wg,130876,4
Tenille Arts,Somebody Like That,2020-01-10,"['canadian contemporary country', 'contemporary country', 'country', 'country pop']",False,74,0.574,0.798,6,-5.356,1,0.0485,0.0152,0.0,0.111,0.58,105.034,3hboOw4dS0aXGuP0fyyvbC,198209,4
PinkPantheress,I must apologise,2021-10-06,['russian plugg'],False,68,0.616,0.856,9,-6.098,1,0.0457,0.516,0.0652,0.245,0.75,157.109,08g7wxW8iELmpxO0ppcwnI,108373,4
DLMT,Better Off (feat. Sara Diamond),2021-04-30,"['deep groove house', 'electro house', 'pop edm']",False,36,0.867,0.902,6,-2.769,0,0.0685,0.0341,0.141,0.0364,0.605,122.036,0axSINcrVVrNfHXMRTsTKF,165246,4
Kronno Zomber,Assassins Creed Connor Rap,2016-09-23,"['latin viral pop', 'latin viral rap', 'rap anime']",False,29,0.567,0.867,10,-4.715,1,0.108,0.0233,0.0,0.116,0.338,155.039,3XixbkvI7LTe517m37T4Tb,277323,4
Senses,free fall,2022-01-07,"['glitchcore', 'hyperpop']",False,31,0.614,0.864,5,-3.411,0,0.0827,0.14,0.0,0.219,0.291,92.528,25ePJ4LjcLTjmj2Lwl98rw,127149,4
Whethan,Good Nights (feat. Mascolo),2017-06-27,"['edm', 'electropop', 'indie poptimism', 'vapor soul', 'vapor twitch']",False,45,0.849,0.483,6,-7.114,0,0.291,0.443,0.000141,0.0786,0.282,101.015,36fRbuu9QkKVDR1j7jTI2U,165618,4
Anne-Marie,2002,2018-04-19,"['dance pop', 'pop', 'post-teen pop', 'tropical house', 'uk pop']",False,68,0.697,0.683,1,-2.881,0,0.117,0.0372,0.0,0.137,0.603,96.133,4Pbg79cTBu4vgSphoyNq3j,186987,4
Lost Frequencies,Are You with Me - Radio Edit,2014-08-01,"['belgian edm', 'edm', 'pop', 'pop dance', 'tropical house']",False,44,0.776,0.574,5,-9.882,0,0.0317,0.466,7.83e-05,0.131,0.412,121.03,5kBHXns5U8pjLWGwtbhT8d,138843,4
Ron Carter,Bye Bye Blackbird,2006,"['contemporary jazz', 'contemporary post-bop', 'hard bop', 'jazz', 'jazz double bass', 'jazz fusion']",False,0,0.541,0.238,5,-18.584,0,0.0358,0.547,0.785,0.0935,0.32,139.541,1RpkMoOomu5989qM3Ir23A,328480,4
Hardwell,How You Love Me (feat. Conor Maynard & Snoop Dogg) - Suyano Remix,2019-02-22,"['big room', 'dance pop', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house', 'tropical house']",False,18,0.473,0.682,0,-6.341,1,0.0448,0.0188,0.0,0.163,0.354,127.962,1UC55YNdk6SX1C7hwIKVL8,155625,4
Kanye West,Black Skinhead,2013-06-18,"['chicago rap', 'rap']",True,77,0.766,0.809,1,-6.123,1,0.279,0.0011,0.0,0.168,0.325,130.127,722tgOgdIbNe3BEyLnejw4,188013,4
Paul Robeson,Ol' Man River,1999,"['classical bass', 'harlem renaissance', 'spirituals']",False,3,0.357,0.261,10,-12.104,1,0.0312,0.989,0.0314,0.0907,0.513,89.09,1yA0l37wwpnlyX4Ta6vei2,159800,4
Jerome,Staring At The Bottle,2021-09-17,"['german house', 'partyschlager']",False,65,0.761,0.917,8,-4.083,0,0.139,0.00959,0.00848,0.0781,0.782,131.955,76OOmMnaTR0ofp52ZhUSyT,151368,4
John Adams,Short Ride in a Fast Machine,2019-09-13,"['american contemporary classical', 'avant-garde', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism', 'post-minimalism']",False,47,0.392,0.501,2,-12.513,1,0.146,0.682,0.909,0.442,0.113,152.481,6Olyr6tQ7DKWPJro6nn35C,246760,3
Alan Jackson,Chattahoochee - Extended Mix,1989,"['contemporary country', 'country', 'country road']",False,59,0.579,0.801,0,-7.454,1,0.0449,0.121,7.58e-05,0.0821,0.972,174.755,2LbOTztU3giUjjYmgtKgj3,237267,4
Mac Miller,The Spins,2010-08-13,"['hip hop', 'pittsburgh rap', 'rap']",True,83,0.794,0.766,9,-3.894,0,0.0377,0.0135,0.0,0.0785,0.55,127.007,51pshtuYkgUQnt5huMPbKL,195873,4
The Controllers,Killer Queers,2000,['early us punk'],False,6,0.247,0.912,9,-4.828,1,0.0711,0.0163,0.00106,0.313,0.709,177.859,5wMZUNfpiLor9LsNcfRJA5,98360,4
Lil Skies,Red Roses (feat. Landon Cube),2017-12-12,"['melodic rap', 'rap', 'trap']",True,73,0.691,0.683,0,-7.335,1,0.0954,0.547,0.0,0.221,0.456,140.002,3ZhTT6yjZwpPph5MIJ53XY,262544,4
9th Wonder,So Familiar (feat. King Draft & Swank),2018-12-21,"['alternative hip hop', 'boom bap', 'hip hop', 'north carolina hip hop']",True,16,0.543,0.626,1,-11.005,1,0.306,0.00655,4.1e-05,0.126,0.68,178.699,6xagQn9CC0skO4kMBcO2RU,136413,4
